-122.253611	48.030833
-122.361111	48.124444
-122.415	48.221111
-122.464722	48.155278
-122.355278	48.064167
-122.446667	48.111111
-122.525556	48.175278
-122.455278	48.255
-122.378056	48.286111
-122.4975	48.368056
-122.577778	48.438889
-122.681944	48.423333
-122.69	48.498889
-122.591944	48.461111
-122.510556	48.450833
-122.496944	48.538611
-122.504167	48.571667
-122.463333	48.618889
-122.513889	48.716111
-122.600556	48.7625
-122.651111	48.759722
-122.706111	48.830833
-122.746944	48.919722
-122.774722	48.965
-122.801667	49.008611
-122.858889	49.0675
-123.0175	49.053333
-123.085	48.971667
-123.141111	49.063333
-123.039167	49.142778
-123.171944	49.119444
-123.183889	49.203611
-123.186667	49.220833
-123.1875	49.273889
-123.128333	49.303333
-122.998889	49.286944
-122.881667	49.335278
-122.868889	49.455833
-122.915556	49.342222
-123.085833	49.305556
-123.269167	49.331111
-123.239722	49.41
-123.248889	49.531667
-123.203056	49.636389
-123.190278	49.680278
-123.261111	49.586111
-123.394444	49.551944
-123.487778	49.483333
-123.506944	49.389444
-123.655	49.421389
-123.825556	49.466667
-123.9525	49.508056
-124.037778	49.614444
-124.024722	49.723056
-123.897222	49.6975
-123.822778	49.585556
-123.759444	49.519444
-123.716944	49.614722
-123.563333	49.667222
-123.598611	49.672778
-123.789444	49.637222
-123.874722	49.731389
-123.899444	49.811111
-123.894167	49.927222
-123.956389	49.899722
-123.968056	49.808611
-124.024444	49.892778
-124.050278	49.850833
-124.139722	49.781944
-124.275556	49.743056
-124.449722	49.774444
-124.558333	49.863611
-124.707778	49.938889
-68.180833	49.121944
-68.354722	49.083333
-68.3825	49.098611
-68.425278	49.181111
-68.479444	49.079167
-68.634444	49.011111
-68.648056	48.925556
-68.806667	48.889722
-68.956389	48.815833
-69.071667	48.7375
-69.1425	48.595
-69.281667	48.509722
-69.368056	48.381667
-69.492222	48.278611
-69.624444	48.187778
-69.785278	48.154167
-69.919444	48.238889
-70.091389	48.267222
-70.279167	48.328611
-70.454167	48.366667
-70.661667	48.383056
-70.823611	48.429167
-71.031111	48.454444
-70.924167	48.428889
-70.821389	48.366944
-70.8175	48.330278
-70.633611	48.351944
-70.427778	48.340556
-70.245	48.285
-70.074444	48.235833
-69.898889	48.196389
-69.746944	48.120278
-69.786389	47.994722
-69.877778	47.869722
-69.977222	47.744722
-70.133889	47.661389
-70.209167	47.548056
-70.3275	47.462778
-70.5	47.435
-70.568611	47.298056
-70.666111	47.168333
-70.7925	47.068333
-70.950556	47.015278
-71.084722	46.926111
-71.200556	46.83
-71.299167	46.742222
-71.166389	46.831111
-70.986944	46.854167
-70.827222	46.905278
-70.674444	46.966389
-70.513889	47.016944
-70.386667	47.115833
-70.263611	47.223889
-70.142222	47.33
-70.044722	47.428333
-69.936389	47.530278
-69.801667	47.618611
-69.68	47.728611
-69.551667	47.829444
-69.479444	47.951944
-69.330278	48.021944
-69.198889	48.118333
-69.075833	48.212778
-68.933889	48.2975
-68.783611	48.362778
-68.630833	48.43
-68.482778	48.505278
-68.327222	48.568611
-68.179167	48.646667
-68.008611	48.688333
-67.848333	48.743889
-66.9425	49.985833
-67.012778	49.860556
-67.137222	49.821389
-67.1625	49.685556
-67.240833	49.556667
-67.275	49.428333
-67.393889	49.321667
-67.602222	49.318333
-67.7875	49.287222
-67.975278	49.285
-68.138889	49.254722
-68.280278	49.191389
-67.701111	48.8
-67.539444	48.857778
-67.364167	48.901389
-67.188333	48.940278
-67.015833	48.986944
-66.855	49.046111
-66.687222	49.0975
-66.505556	49.133056
-66.334722	49.179722
-66.146111	49.206944
-65.948333	49.219167
-65.753056	49.234444
-65.588056	49.260556
-65.377778	49.258333
-65.155833	49.231667
-65.078611	48.092222
-65.229444	48.023611
-65.416667	48.002778
-65.5775	48.063889
-65.802222	48.116389
-65.893333	48.219444
-66.028056	48.134167
-66.188611	48.111667
-66.279167	48.066667
-66.453611	48.114444
-66.591111	48.050278
-66.766667	48.006944
-66.728889	47.984444
-66.559444	48.030278
-66.387778	48.071111
-66.259167	47.999444
-66.080556	47.940833
-65.870556	47.918333
-65.729722	47.831389
-65.682778	47.710833
-65.639444	47.624722
-65.49	47.676667
-65.351111	47.76
-65.194444	47.820278
-65.011389	47.844167
-65.0525	47.781944
-65.027222	47.275
-65.156111	47.183333
-65.301944	47.111944
-65.279167	47.080278
-65.166667	47.047778
-65.003056	47.085556
-65.009722	43.798056
-65.008333	43.746944
-65.075278	43.725556
-65.149722	43.683056
-65.188611	43.72
-65.256944	43.776111
-65.2625	43.665278
-65.3325	43.768611
-65.325833	43.675
-65.341667	43.553889
-65.444722	43.596389
-65.413889	43.495
-65.48	43.518889
-65.524444	43.513611
-65.6175	43.523611
-65.733333	43.521111
-65.777222	43.5625
-65.788333	43.6925
-65.819444	43.646389
-65.851111	43.770278
-65.898056	43.798056
-65.975278	43.786389
-65.998611	43.789444
-65.985	43.73
-66.056389	43.737778
-66.115833	43.7375
-66.13	43.845833
-66.151944	43.919167
-66.170278	44.041389
-66.191389	44.144167
-66.127778	44.276111
-66.053333	44.394167
-65.950278	44.493056
-65.848889	44.582222
-65.998889	44.538889
-66.123333	44.448889
-66.186389	44.427222
-66.068056	44.525
-65.941389	44.613056
-65.799722	44.679722
-65.725556	44.609444
-65.593889	44.688889
-65.454444	44.759444
-65.548611	44.733889
-65.700278	44.680278
-65.694444	44.735278
-65.553889	44.804444
-65.414167	44.875556
-65.270833	44.941667
-65.128333	45.009167
-65.091667	45.528611
-65.251111	45.481389
-65.4	45.415833
-65.536111	45.336944
-65.691944	45.285278
-65.8325	45.2375
-65.995	45.226944
-66.100556	45.290556
-66.025	45.368889
-66.038889	45.435
-66.156667	45.346111
-66.100556	45.274444
-66.149722	45.206389
-66.239167	45.205556
-66.253333	45.191667
-66.351389	45.128889
-66.460556	45.100556
-66.565833	45.130556
-66.707222	45.071111
-66.776944	45.086389
-66.896111	45.073611
-66.882778	45.139167
-67.007222	45.164722
-67.073333	45.105
-67.127222	45.220278
-67.178333	45.190556
-67.115833	45.111111
