-117.917222	49.980556
-118.086944	49.884167
-117.781944	49.321389
-117.667778	49.216944
-117.695	49.079722
-117.673333	48.947778
-117.851667	48.862778
-118.020278	48.7725
-118.160556	48.227778
-118.23	48.075833
-118.38	48.004167
-118.350278	47.848889
-118.525	47.891389
-118.724167	47.900556
-118.946111	47.929167
-119.032222	48.059167
-119.195278	48.117778
-119.355556	48.039722
-119.565278	48.035833
-119.690833	48.063056
-119.882778	48.055
-119.878056	47.92
-119.985278	47.789722
-111.666667	49.9625
-111.658333	49.895278
-111.483333	49.898611
-111.402222	49.965278
-121.502778	49.963056
-121.444167	49.849444
-121.424722	49.710556
-121.4	49.560278
-121.425	49.435278
-121.5775	49.353611
-121.683611	49.251389
-121.840556	49.216944
-122.0475	49.160278
-122.254167	49.133611
-122.427222	49.164167
-122.604722	49.207778
-122.788611	49.219722
-122.923611	49.183056
-90.511389	49.318611
-90.611111	49.210556
-90.613056	49.100833
-90.775556	49.051389
-90.947778	49.033611
-91.116111	48.966944
-91.237778	48.851944
-91.654167	48.836944
-91.730833	48.78
-91.934444	48.756389
-92.095	48.7825
-92.263056	48.761389
-92.448889	48.714722
-92.661944	48.678056
-93.387778	48.611111
-93.503056	48.5375
-93.716667	48.514444
-93.826389	48.604444
-94.013333	48.638056
-94.241667	48.653889
-94.357222	48.704722
-94.586389	48.719167
-94.706667	48.83
-115.759167	49.910278
-115.751389	49.763889
-115.670278	49.640833
-115.566944	49.525556
-115.431389	49.438333
-115.362778	49.325
-115.261389	49.221389
-115.229167	49.105833
-115.172778	49.01
-115.193889	48.895278
-115.2825	48.792778
-115.316944	48.658333
-115.2175	48.548889
-115.303333	48.429167
-115.379722	48.348611
-115.493889	48.401111
-115.6925	48.433333
-115.863056	48.443889
-115.9625	48.56
-116.105833	48.660833
-116.283056	48.683333
-116.381111	48.753333
-116.413333	48.858611
-116.458611	48.915
-116.512222	49.013611
-116.586667	49.114167
-116.982222	49.608056
-117.171944	49.589722
-117.305278	49.490833
-117.494167	49.453333
-117.585278	49.343889
-91.258333	49.101389
-91.124167	49.198611
-90.962778	49.239444
-90.967778	49.323611
-90.908056	49.414444
-90.899167	49.526667
-90.971389	49.620833
-90.911389	49.735833
-97.049444	47.995833
-97.119722	48.131944
-97.118056	48.283056
-97.135833	48.393611
-97.153333	48.5325
-97.094444	48.670556
-97.150556	48.791944
-97.204444	48.915
-97.182222	49.044167
-97.273056	49.160556
-97.315833	49.289722
-97.266667	49.406667
-97.161944	49.547222
-97.102222	49.662778
-97.116111	49.785278
-97.110278	49.909167
-90.765278	49.975833
-126.245556	49.953611
-126.113889	49.857222
-126.065278	49.738889
-122.66	49.327222
-122.766389	49.226111
-123.0725	49.202778
-119.615278	49.471667
-119.572222	49.325833
-119.556667	49.180833
-119.503611	49.052778
-119.4525	48.916111
-119.421111	48.783889
-119.488611	48.653889
-119.516111	48.509722
-119.521944	48.4025
-119.651667	48.298056
-119.725	48.194444
-119.717222	48.094722
-120.687222	48.833611
-120.580833	48.962778
-120.591944	49.108611
-120.551667	49.225556
-120.565278	49.337778
-120.480833	49.446111
-120.265	49.404722
-120.113333	49.348333
-120.032222	49.239444
-119.853056	49.191111
-119.7575	49.104167
-119.731389	48.976667
-119.630833	48.967778
-119.496944	48.944167
-114.421389	49.940556
-114.325	49.858889
-114.179722	49.799722
-114.081944	49.692222
-114.038333	49.591944
-113.881667	49.55
-113.758611	49.552222
-113.681667	49.635278
-113.6	49.681389
-113.428889	49.716389
-113.324444	49.794444
-113.216111	49.813056
-113.0875	49.771111
-112.987778	49.693056
-112.860556	49.630278
-112.867222	49.709444
-112.800278	49.809722
-112.668333	49.838056
-112.483333	49.875833
-112.294167	49.826667
-112.165	49.857222
-112.145	49.948056
-112.016944	49.88
